ciudad,latitud,longitud,fecha,temperatura_media,temperatura_max,temperatura_min,humedad_relativa,precipitacion,velocidad_viento,direccion_viento
Guayaquil,-2.1894,-79.889,2023-04-03,27.16,32.32,23.18,81.36,21.22,2.51,257.4
Guayaquil,-2.1894,-79.889,2023-04-04,26.19,29.94,23.34,86.09,27.54,2.78,244.9
Guayaquil,-2.1894,-79.889,2023-04-05,25.86,28.78,23.51,87.43,34.84,2.17,223.3
Guayaquil,-2.1894,-79.889,2023-04-06,25.3,27.15,23.85,92.66,15.64,2.54,220.4
Guayaquil,-2.1894,-79.889,2023-04-07,25.96,28.87,23.39,86.36,1.46,1.39,265.0
Guayaquil,-2.1894,-79.889,2023-04-08,26.22,29.48,23.72,87.2,2.78,1.72,300.2
Guayaquil,-2.1894,-79.889,2023-04-09,26.64,30.68,23.68,87.64,2.28,3.12,274.7
Guayaquil,-2.1894,-79.889,2023-04-10,25.82,29.22,23.66,88.29,2.3,2.81,308.2
Guayaquil,-2.1894,-79.889,2023-04-11,26.3,31.39,23.0,84.93,9.47,2.86,293.3
Guayaquil,-2.1894,-79.889,2023-04-12,26.21,30.25,23.22,86.39,16.34,2.98,271.4
Guayaquil,-2.1894,-79.889,2023-04-13,26.21,30.05,23.97,87.65,4.04,3.14,257.5
Guayaquil,-2.1894,-79.889,2023-04-14,26.51,30.16,23.83,85.06,3.6,2.09,266.4
Guayaquil,-2.1894,-79.889,2023-04-15,26.2,30.1,24.07,88.9,32.86,2.9,274.5
Guayaquil,-2.1894,-79.889,2023-04-16,25.35,26.93,24.25,92.92,49.46,1.5,303.4
Guayaquil,-2.1894,-79.889,2023-04-17,25.63,29.04,23.57,89.56,24.89,2.14,262.5
Guayaquil,-2.1894,-79.889,2023-04-18,26.98,31.59,22.78,83.49,0.05,1.65,277.7
Guayaquil,-2.1894,-79.889,2023-04-19,26.48,29.76,24.2,88.77,1.18,3.26,246.5
Guayaquil,-2.1894,-79.889,2023-04-20,25.31,27.59,23.21,88.9,6.1,1.45,358.7
Guayaquil,-2.1894,-79.889,2023-04-21,25.55,29.62,22.14,84.33,4.1,1.37,332.9
Guayaquil,-2.1894,-79.889,2023-04-22,25.95,30.13,23.08,84.92,6.7,1.89,294.4
Guayaquil,-2.1894,-79.889,2023-04-23,25.27,28.12,23.31,87.47,11.79,1.21,241.6
Guayaquil,-2.1894,-79.889,2023-04-24,26.1,30.37,22.49,85.76,0.41,2.48,287.7
Guayaquil,-2.1894,-79.889,2023-04-25,26.51,30.52,23.81,85.03,3.28,1.92,281.4
Guayaquil,-2.1894,-79.889,2023-04-26,26.58,30.71,23.9,86.95,4.09,2.49,257.8
Guayaquil,-2.1894,-79.889,2023-04-27,26.2,29.79,24.11,88.11,19.51,2.9,233.1
Guayaquil,-2.1894,-79.889,2023-04-28,26.97,30.91,23.84,84.58,35.59,2.56,295.1
Guayaquil,-2.1894,-79.889,2023-04-29,26.13,29.0,24.69,89.4,6.4,2.85,278.7
Guayaquil,-2.1894,-79.889,2023-04-30,26.3,30.19,23.77,86.54,14.76,2.57,289.2
Guayaquil,-2.1894,-79.889,2023-05-01,26.71,31.02,23.43,83.98,3.82,2.55,274.3
Guayaquil,-2.1894,-79.889,2023-05-02,26.71,30.86,24.15,88.08,5.67,3.04,256.9
Guayaquil,-2.1894,-79.889,2023-05-03,26.99,31.13,24.48,87.33,4.86,3.18,261.5
Guayaquil,-2.1894,-79.889,2023-05-04,28.04,32.63,24.26,83.1,0.24,2.69,287.7
Guayaquil,-2.1894,-79.889,2023-05-05,27.36,31.89,24.99,86.23,0.01,3.74,247.7
Guayaquil,-2.1894,-79.889,2023-05-06,26.85,30.29,24.59,87.04,0.12,2.86,265.1
Guayaquil,-2.1894,-79.889,2023-05-07,27.49,32.61,24.24,84.0,0.79,2.83,259.2
Guayaquil,-2.1894,-79.889,2023-05-08,27.56,32.57,24.29,84.89,0.73,2.94,269.3
Guayaquil,-2.1894,-79.889,2023-05-09,27.66,32.39,24.61,83.6,1.7,2.85,274.3
Guayaquil,-2.1894,-79.889,2023-05-10,27.9,32.79,24.56,81.39,1.81,2.63,278.2
Guayaquil,-2.1894,-79.889,2023-05-11,27.45,32.29,24.28,83.16,2.46,2.59,260.3
Guayaquil,-2.1894,-79.889,2023-05-12,26.76,31.38,23.81,86.42,0.65,3.06,257.7
Guayaquil,-2.1894,-79.889,2023-05-13,26.41,30.44,24.09,87.54,1.04,4.0,249.8
Guayaquil,-2.1894,-79.889,2023-05-14,26.36,30.21,23.7,86.92,0.5,3.58,256.1
Guayaquil,-2.1894,-79.889,2023-05-15,26.47,30.72,23.67,86.39,0.25,3.54,254.4
Guayaquil,-2.1894,-79.889,2023-05-16,26.6,31.2,23.37,86.1,2.02,2.93,260.9
Guayaquil,-2.1894,-79.889,2023-05-17,26.51,31.62,23.4,85.13,1.87,3.23,257.8
Guayaquil,-2.1894,-79.889,2023-05-18,25.96,30.33,23.51,86.55,1.79,3.8,241.4
Guayaquil,-2.1894,-79.889,2023-05-19,26.1,31.35,22.98,85.76,6.14,3.39,249.7
Guayaquil,-2.1894,-79.889,2023-05-20,26.1,31.28,22.85,86.53,2.35,3.07,253.3
Guayaquil,-2.1894,-79.889,2023-05-21,25.0,28.89,22.87,87.99,4.42,2.93,264.5
Guayaquil,-2.1894,-79.889,2023-05-22,25.34,30.31,22.22,87.23,8.34,2.92,264.3
Guayaquil,-2.1894,-79.889,2023-05-23,25.56,29.46,22.73,86.84,8.45,2.47,254.8
Guayaquil,-2.1894,-79.889,2023-05-24,25.88,30.33,22.92,87.44,0.76,3.0,259.5
Guayaquil,-2.1894,-79.889,2023-05-25,25.53,29.16,23.17,88.29,0.37,2.82,251.7
Guayaquil,-2.1894,-79.889,2023-05-26,26.17,31.01,23.14,85.56,0.38,2.56,265.3
Guayaquil,-2.1894,-79.889,2023-05-27,25.41,29.05,22.99,88.62,0.71,3.23,249.3
Guayaquil,-2.1894,-79.889,2023-05-28,25.54,29.61,23.24,87.99,0.73,3.19,266.0
Guayaquil,-2.1894,-79.889,2023-05-29,26.36,31.53,23.02,84.22,1.29,3.07,256.0
Guayaquil,-2.1894,-79.889,2023-05-30,25.96,30.84,23.04,84.73,1.12,3.28,257.4
Guayaquil,-2.1894,-79.889,2023-05-31,25.95,31.11,22.89,84.99,0.62,3.41,262.2
Guayaquil,-2.1894,-79.889,2023-06-01,26.52,31.84,22.67,83.01,0.72,2.94,267.9
Guayaquil,-2.1894,-79.889,2023-06-02,27.2,32.53,23.54,81.24,1.29,2.72,278.3
Guayaquil,-2.1894,-79.889,2023-06-03,26.92,31.93,24.01,82.38,0.65,4.07,251.7
Guayaquil,-2.1894,-79.889,2023-06-04,25.95,31.09,23.16,85.07,1.26,2.86,261.7
Guayaquil,-2.1894,-79.889,2023-06-05,26.81,32.56,23.02,82.08,3.12,2.65,264.4
Guayaquil,-2.1894,-79.889,2023-06-06,25.63,29.9,23.53,86.71,8.32,3.53,257.0
Guayaquil,-2.1894,-79.889,2023-06-07,26.02,30.72,23.37,85.07,4.07,3.75,250.3
Guayaquil,-2.1894,-79.889,2023-06-08,26.09,31.21,22.88,84.14,2.36,3.51,252.4
Guayaquil,-2.1894,-79.889,2023-06-09,25.95,30.65,23.37,85.07,4.5,3.66,253.4
Guayaquil,-2.1894,-79.889,2023-06-10,26.37,31.56,23.08,83.31,2.49,3.07,262.8
Guayaquil,-2.1894,-79.889,2023-06-11,26.48,31.35,23.56,83.51,0.81,3.58,249.5
Guayaquil,-2.1894,-79.889,2023-06-12,26.86,32.21,23.51,81.28,0.27,3.3,257.4
Guayaquil,-2.1894,-79.889,2023-06-13,26.46,32.08,22.96,82.28,5.07,3.52,255.0
Guayaquil,-2.1894,-79.889,2023-06-14,26.73,32.6,22.76,82.07,1.44,3.09,266.1
Guayaquil,-2.1894,-79.889,2023-06-15,27.35,33.53,23.53,78.47,0.09,2.63,273.5
Guayaquil,-2.1894,-79.889,2023-06-16,26.69,31.9,23.24,80.2,0.04,3.61,257.8
Guayaquil,-2.1894,-79.889,2023-06-17,27.23,33.62,23.02,76.74,0.09,2.41,256.3
Guayaquil,-2.1894,-79.889,2023-06-18,26.99,33.19,22.85,78.16,0.16,3.02,254.6
Guayaquil,-2.1894,-79.889,2023-06-19,27.24,33.9,22.65,76.92,0.08,2.68,263.3
Guayaquil,-2.1894,-79.889,2023-06-20,26.77,33.05,22.83,78.25,0.22,3.48,252.2
Guayaquil,-2.1894,-79.889,2023-06-21,26.65,33.03,22.46,77.77,0.09,3.63,251.8
Guayaquil,-2.1894,-79.889,2023-06-22,26.82,33.44,22.56,76.57,0.03,3.34,259.2
Guayaquil,-2.1894,-79.889,2023-06-23,27.31,34.07,22.63,75.36,0.08,2.86,266.3
Guayaquil,-2.1894,-79.889,2023-06-24,26.93,33.14,23.49,76.5,0.25,3.71,250.9
Guayaquil,-2.1894,-79.889,2023-06-25,26.81,32.72,23.24,77.71,0.43,3.53,256.1
Guayaquil,-2.1894,-79.889,2023-06-26,28.14,35.08,23.56,73.61,0.13,2.72,277.9
Guayaquil,-2.1894,-79.889,2023-06-27,27.48,33.68,23.68,76.15,4.7,3.3,258.9
Guayaquil,-2.1894,-79.889,2023-06-28,27.69,33.89,23.68,76.07,3.47,3.38,255.3
Guayaquil,-2.1894,-79.889,2023-06-29,27.7,34.34,23.42,74.14,0.26,3.94,244.9
Guayaquil,-2.1894,-79.889,2023-06-30,27.76,34.95,23.19,73.62,0.21,3.67,249.7
Guayaquil,-2.1894,-79.889,2023-07-01,28.07,35.29,23.28,71.79,0.02,3.49,249.4
Guayaquil,-2.1894,-79.889,2023-07-02,27.38,34.36,23.04,74.25,1.87,3.48,253.3
Guayaquil,-2.1894,-79.889,2023-07-03,27.04,33.31,23.3,77.6,7.39,3.37,254.4
Guayaquil,-2.1894,-79.889,2023-07-04,27.63,34.36,23.15,74.68,0.95,3.4,253.7
Guayaquil,-2.1894,-79.889,2023-07-05,27.53,33.98,24.17,74.92,2.29,3.99,250.7
Guayaquil,-2.1894,-79.889,2023-07-06,27.05,33.94,22.94,75.51,2.19,3.55,254.3
Guayaquil,-2.1894,-79.889,2023-07-07,26.85,33.72,22.95,77.99,24.72,2.93,258.1
Guayaquil,-2.1894,-79.889,2023-07-08,26.5,31.95,23.05,80.47,8.16,2.84,246.6
Guayaquil,-2.1894,-79.889,2023-07-09,26.93,32.77,23.42,79.56,1.5,3.24,258.2
Guayaquil,-2.1894,-79.889,2023-07-10,27.17,33.44,23.09,77.47,0.62,3.57,247.8
Guayaquil,-2.1894,-79.889,2023-07-11,27.6,34.52,22.83,74.86,0.09,3.3,256.1
Guayaquil,-2.1894,-79.889,2023-07-12,27.7,34.27,23.28,73.43,0.0,3.57,250.3
Guayaquil,-2.1894,-79.889,2023-07-13,27.94,35.26,23.26,72.54,0.03,3.33,260.6
Guayaquil,-2.1894,-79.889,2023-07-14,27.68,34.03,23.41,73.62,0.15,3.69,248.6
Guayaquil,-2.1894,-79.889,2023-07-15,27.77,34.88,23.11,71.82,0.21,3.49,252.6
Guayaquil,-2.1894,-79.889,2023-07-16,27.83,35.57,22.91,72.06,0.35,3.44,253.8
Guayaquil,-2.1894,-79.889,2023-07-17,28.31,35.34,23.55,71.04,0.21,3.51,251.3
Guayaquil,-2.1894,-79.889,2023-07-18,28.84,37.22,23.21,67.77,0.03,2.98,256.8
Guayaquil,-2.1894,-79.889,2023-07-19,28.73,37.02,23.11,69.6,1.04,3.27,255.0
Guayaquil,-2.1894,-79.889,2023-07-20,28.83,37.57,23.14,69.04,0.47,3.46,256.6
Guayaquil,-2.1894,-79.889,2023-07-21,28.92,37.81,22.89,67.5,0.1,3.1,256.0
Guayaquil,-2.1894,-79.889,2023-07-22,28.75,36.83,23.2,67.47,0.0,3.52,254.6
Guayaquil,-2.1894,-79.889,2023-07-23,28.51,36.67,23.24,67.16,0.04,3.31,252.1
Guayaquil,-2.1894,-79.889,2023-07-24,28.06,36.57,22.98,69.4,0.84,3.81,248.7
Guayaquil,-2.1894,-79.889,2023-07-25,27.39,35.68,22.29,69.35,0.46,3.8,249.8
Guayaquil,-2.1894,-79.889,2023-07-26,27.71,36.03,22.82,66.49,0.04,3.76,247.8
Guayaquil,-2.1894,-79.889,2023-07-27,27.61,35.73,22.41,67.3,0.08,3.91,250.6
Guayaquil,-2.1894,-79.889,2023-07-28,28.43,37.27,22.56,64.65,0.01,3.52,258.5
Guayaquil,-2.1894,-79.889,2023-07-29,28.46,37.0,22.9,64.68,0.05,4.06,249.6
Guayaquil,-2.1894,-79.889,2023-07-30,28.67,37.8,22.85,63.82,0.01,3.8,255.0
Guayaquil,-2.1894,-79.889,2023-07-31,28.76,38.4,22.38,62.66,0.04,3.62,257.7
Guayaquil,-2.1894,-79.889,2023-08-01,29.47,39.07,22.25,59.3,0.0,2.92,270.6
Guayaquil,-2.1894,-79.889,2023-08-02,29.31,37.75,23.68,59.58,0.0,4.02,247.2
Guayaquil,-2.1894,-79.889,2023-08-03,29.24,38.49,22.89,60.04,0.0,3.74,247.6
Guayaquil,-2.1894,-79.889,2023-08-04,29.02,38.14,23.26,61.97,2.82,3.94,247.6
Guayaquil,-2.1894,-79.889,2023-08-05,28.97,38.01,23.15,61.67,1.05,4.29,243.5
Guayaquil,-2.1894,-79.889,2023-08-06,29.33,38.8,22.89,59.08,0.02,3.74,254.4
Guayaquil,-2.1894,-79.889,2023-08-07,29.48,38.74,23.08,59.15,0.0,3.68,251.4
Guayaquil,-2.1894,-79.889,2023-08-08,29.46,38.49,23.42,59.33,0.12,3.8,252.9
Guayaquil,-2.1894,-79.889,2023-08-09,29.3,38.16,23.3,59.31,0.1,4.21,246.1
Guayaquil,-2.1894,-79.889,2023-08-10,28.97,38.19,22.93,61.48,0.01,4.16,247.2
Guayaquil,-2.1894,-79.889,2023-08-11,28.73,37.82,22.72,60.32,0.06,3.89,245.9
Guayaquil,-2.1894,-79.889,2023-08-12,28.8,37.53,23.02,60.3,0.15,4.22,243.7
Guayaquil,-2.1894,-79.889,2023-08-13,28.23,36.51,23.13,62.71,0.71,4.71,245.0
Guayaquil,-2.1894,-79.889,2023-08-14,29.01,38.81,23.13,61.65,0.76,3.89,258.2
Guayaquil,-2.1894,-79.889,2023-08-15,28.23,36.52,23.72,63.31,0.36,4.75,247.1
Guayaquil,-2.1894,-79.889,2023-08-16,29.39,38.3,23.28,59.22,0.1,3.85,251.6
Guayaquil,-2.1894,-79.889,2023-08-17,28.92,37.75,23.39,60.9,0.05,4.4,249.9
Guayaquil,-2.1894,-79.889,2023-08-18,28.87,37.67,23.4,58.8,0.0,4.66,244.6
Guayaquil,-2.1894,-79.889,2023-08-19,28.72,37.47,23.02,60.42,0.63,4.57,241.8
Guayaquil,-2.1894,-79.889,2023-08-20,27.6,35.37,23.35,64.05,1.27,5.12,240.4
Guayaquil,-2.1894,-79.889,2023-08-21,28.59,37.13,22.63,60.86,0.6,4.32,239.3
Guayaquil,-2.1894,-79.889,2023-08-22,27.57,34.88,22.9,65.81,0.99,3.92,251.3
Guayaquil,-2.1894,-79.889,2023-08-23,29.41,38.49,22.95,59.69,0.45,3.23,269.5
Guayaquil,-2.1894,-79.889,2023-08-24,30.52,39.53,23.79,53.65,0.07,2.79,270.2
Guayaquil,-2.1894,-79.889,2023-08-25,30.41,39.2,24.63,56.68,0.11,3.63,254.5
Guayaquil,-2.1894,-79.889,2023-08-26,29.26,38.1,24.0,58.65,0.0,4.85,241.7
Guayaquil,-2.1894,-79.889,2023-08-27,28.68,38.1,22.71,57.59,0.55,4.5,243.2
Guayaquil,-2.1894,-79.889,2023-08-28,28.89,38.34,22.56,58.98,0.35,4.26,243.5
Guayaquil,-2.1894,-79.889,2023-08-29,30.22,40.85,22.59,53.76,0.01,3.47,255.9
Guayaquil,-2.1894,-79.889,2023-08-30,30.32,40.87,23.73,55.32,0.01,4.39,244.5
Guayaquil,-2.1894,-79.889,2023-08-31,29.4,38.72,23.47,56.42,0.02,4.87,244.8
Guayaquil,-2.1894,-79.889,2023-09-01,29.84,39.49,23.4,56.94,0.0,4.37,246.5
Guayaquil,-2.1894,-79.889,2023-09-02,29.36,38.56,23.95,57.52,0.07,4.77,240.0
Guayaquil,-2.1894,-79.889,2023-09-03,28.56,37.76,23.35,61.08,0.28,4.31,248.5
Guayaquil,-2.1894,-79.889,2023-09-04,28.95,38.54,23.6,58.15,0.09,4.15,256.2
Guayaquil,-2.1894,-79.889,2023-09-05,29.5,39.69,22.82,55.39,0.07,4.43,254.5
Guayaquil,-2.1894,-79.889,2023-09-06,29.08,38.79,23.05,57.45,0.03,4.87,247.6
Guayaquil,-2.1894,-79.889,2023-09-07,29.7,40.92,22.57,54.86,0.0,4.23,245.5
Guayaquil,-2.1894,-79.889,2023-09-08,28.73,38.51,22.61,57.72,0.0,4.78,244.7
Guayaquil,-2.1894,-79.889,2023-09-09,28.81,38.58,22.17,56.06,0.02,4.63,245.4
Guayaquil,-2.1894,-79.889,2023-09-10,28.69,37.54,22.55,55.86,0.27,4.59,251.6
Guayaquil,-2.1894,-79.889,2023-09-11,29.56,39.43,22.91,55.39,0.04,4.41,251.1
Guayaquil,-2.1894,-79.889,2023-09-12,29.44,39.32,22.91,56.31,0.06,4.58,247.5
Guayaquil,-2.1894,-79.889,2023-09-13,29.63,39.62,23.47,57.07,0.03,4.48,249.6
Guayaquil,-2.1894,-79.889,2023-09-14,29.33,39.21,23.59,57.05,0.05,4.49,251.8
Guayaquil,-2.1894,-79.889,2023-09-15,30.02,40.48,23.92,55.22,0.02,4.08,260.7
Guayaquil,-2.1894,-79.889,2023-09-16,29.79,39.05,23.95,54.33,0.0,4.71,244.5
Guayaquil,-2.1894,-79.889,2023-09-17,29.87,39.84,23.79,54.33,0.0,4.64,249.7
Guayaquil,-2.1894,-79.889,2023-09-18,29.37,38.97,23.51,56.64,0.0,4.6,251.7
Guayaquil,-2.1894,-79.889,2023-09-19,29.52,39.02,23.58,55.79,0.02,4.54,250.8
Guayaquil,-2.1894,-79.889,2023-09-20,29.27,38.69,23.48,56.25,0.0,4.53,250.9
Guayaquil,-2.1894,-79.889,2023-09-21,30.2,41.01,23.38,53.61,0.0,4.14,258.6
Guayaquil,-2.1894,-79.889,2023-09-22,30.1,40.02,23.83,52.99,0.0,4.47,247.3
Guayaquil,-2.1894,-79.889,2023-09-23,29.64,39.79,23.64,56.04,0.0,4.65,254.7
Guayaquil,-2.1894,-79.889,2023-09-24,29.97,40.18,23.24,54.48,0.09,4.19,255.1
Guayaquil,-2.1894,-79.889,2023-09-25,29.92,39.2,24.27,54.86,0.02,4.66,251.9
Guayaquil,-2.1894,-79.889,2023-09-26,29.48,39.35,23.83,56.73,0.0,4.73,254.2
Guayaquil,-2.1894,-79.889,2023-09-27,28.88,38.42,23.46,57.69,0.0,4.63,251.5
Guayaquil,-2.1894,-79.889,2023-09-28,29.27,39.1,23.33,55.1,0.42,4.53,251.9
Guayaquil,-2.1894,-79.889,2023-09-29,30.08,40.19,23.13,54.59,0.3,4.53,259.6
Guayaquil,-2.1894,-79.889,2023-09-30,30.04,40.61,23.68,55.0,0.13,4.61,256.6
Guayaquil,-2.1894,-79.889,2023-10-01,29.78,39.05,24.04,54.21,0.09,4.1,258.5
Guayaquil,-2.1894,-79.889,2023-10-02,29.64,39.5,23.6,55.29,0.05,4.49,256.7
Guayaquil,-2.1894,-79.889,2023-10-03,29.02,38.61,23.09,56.62,0.01,4.79,248.6
Guayaquil,-2.1894,-79.889,2023-10-04,29.67,39.51,23.06,54.22,0.07,3.95,247.8
Guayaquil,-2.1894,-79.889,2023-10-05,29.18,37.26,23.67,54.73,0.02,3.85,266.0
Guayaquil,-2.1894,-79.889,2023-10-06,29.94,38.99,23.71,53.11,0.05,3.77,256.2
Guayaquil,-2.1894,-79.889,2023-10-07,30.14,39.49,24.58,53.96,0.09,4.39,260.1
Guayaquil,-2.1894,-79.889,2023-10-08,30.47,40.26,23.43,52.31,0.05,3.7,269.8
Guayaquil,-2.1894,-79.889,2023-10-09,30.36,39.58,25.07,55.52,0.27,3.82,265.5
Guayaquil,-2.1894,-79.889,2023-10-10,27.72,33.01,24.09,62.45,0.34,4.19,266.8
Guayaquil,-2.1894,-79.889,2023-10-11,30.11,40.76,23.39,55.68,0.14,4.32,261.1
Guayaquil,-2.1894,-79.889,2023-10-12,29.65,38.88,24.18,57.93,0.11,3.83,260.0
Guayaquil,-2.1894,-79.889,2023-10-13,29.72,38.27,24.58,56.45,0.08,4.27,255.2
Guayaquil,-2.1894,-79.889,2023-10-14,29.82,39.15,24.32,58.21,0.93,4.15,263.1
Guayaquil,-2.1894,-79.889,2023-10-15,30.36,40.19,23.81,56.0,0.82,3.86,285.6
Guayaquil,-2.1894,-79.889,2023-10-16,29.64,38.96,24.03,59.33,0.36,4.41,272.7
Guayaquil,-2.1894,-79.889,2023-10-17,30.38,39.93,24.14,57.17,0.14,4.21,261.6
Guayaquil,-2.1894,-79.889,2023-10-18,30.55,39.68,24.92,54.6,0.01,4.52,256.0
Guayaquil,-2.1894,-79.889,2023-10-19,29.93,38.28,24.95,55.76,0.31,4.84,254.3
Guayaquil,-2.1894,-79.889,2023-10-20,29.03,37.46,23.65,58.12,0.39,4.46,258.0
Guayaquil,-2.1894,-79.889,2023-10-21,29.85,40.45,23.51,57.19,0.13,4.08,270.1
Guayaquil,-2.1894,-79.889,2023-10-22,29.9,39.45,24.03,56.95,0.03,4.49,250.7
Guayaquil,-2.1894,-79.889,2023-10-23,29.78,38.15,25.16,57.25,0.03,4.93,246.8
Guayaquil,-2.1894,-79.889,2023-10-24,29.4,38.18,24.41,59.65,0.51,4.41,265.1
Guayaquil,-2.1894,-79.889,2023-10-25,28.74,38.0,23.69,61.62,0.34,4.47,260.2
Guayaquil,-2.1894,-79.889,2023-10-26,27.99,36.34,23.66,62.58,0.24,4.13,246.8
Guayaquil,-2.1894,-79.889,2023-10-27,28.08,36.03,23.36,62.14,0.49,4.63,235.8
Guayaquil,-2.1894,-79.889,2023-10-28,27.44,31.97,23.75,65.54,4.22,2.14,229.6
Guayaquil,-2.1894,-79.889,2023-10-29,27.02,33.6,23.0,68.9,5.8,4.07,238.0
Guayaquil,-2.1894,-79.889,2023-10-30,27.67,35.43,23.03,66.38,0.54,3.72,253.3
Guayaquil,-2.1894,-79.889,2023-10-31,27.57,34.12,23.36,66.52,0.37,3.22,246.0
Guayaquil,-2.1894,-79.889,2023-11-01,26.88,32.54,23.52,67.11,0.02,3.76,244.2
Guayaquil,-2.1894,-79.889,2023-11-02,26.89,33.31,23.0,65.49,0.06,3.64,247.7
Guayaquil,-2.1894,-79.889,2023-11-03,27.62,36.18,22.32,63.15,0.18,4.25,246.8
Guayaquil,-2.1894,-79.889,2023-11-04,27.76,36.99,22.56,60.81,0.17,5.1,243.2
Guayaquil,-2.1894,-79.889,2023-11-05,28.35,36.98,22.79,56.94,0.4,4.98,245.5
Guayaquil,-2.1894,-79.889,2023-11-06,29.02,38.31,23.05,57.88,0.15,4.13,259.6
Guayaquil,-2.1894,-79.889,2023-11-07,29.84,39.66,23.76,57.22,0.04,4.26,257.6
Guayaquil,-2.1894,-79.889,2023-11-08,29.13,37.99,23.49,58.59,0.12,5.3,248.1
Guayaquil,-2.1894,-79.889,2023-11-09,28.87,37.98,23.56,57.95,0.03,5.75,243.2
Guayaquil,-2.1894,-79.889,2023-11-10,29.03,38.45,23.7,56.12,0.0,4.92,248.4
Guayaquil,-2.1894,-79.889,2023-11-11,29.28,38.88,23.64,57.21,0.01,4.73,254.8
Guayaquil,-2.1894,-79.889,2023-11-12,29.31,39.12,23.31,57.9,0.12,4.63,253.3
Guayaquil,-2.1894,-79.889,2023-11-13,29.48,38.93,23.48,58.46,0.12,4.67,255.5
Guayaquil,-2.1894,-79.889,2023-11-14,28.64,37.99,23.41,60.81,0.09,5.14,247.5
Guayaquil,-2.1894,-79.889,2023-11-15,28.33,35.52,23.72,61.45,0.57,4.32,243.2
Guayaquil,-2.1894,-79.889,2023-11-16,28.15,35.3,23.65,62.7,0.23,4.37,248.0
Guayaquil,-2.1894,-79.889,2023-11-17,28.59,37.64,23.63,60.06,0.01,4.71,253.2
Guayaquil,-2.1894,-79.889,2023-11-18,29.09,37.79,23.36,58.03,0.14,4.04,269.1
Guayaquil,-2.1894,-79.889,2023-11-19,28.58,37.01,23.39,59.81,0.43,3.96,267.0
Guayaquil,-2.1894,-79.889,2023-11-20,28.5,36.74,23.69,59.95,0.03,4.33,245.9
Guayaquil,-2.1894,-79.889,2023-11-21,28.42,35.65,23.93,59.65,0.05,3.77,247.9
Guayaquil,-2.1894,-79.889,2023-11-22,29.45,38.59,24.04,59.36,0.58,3.94,252.7
Guayaquil,-2.1894,-79.889,2023-11-23,28.86,36.95,23.96,60.02,0.97,4.42,241.3
Guayaquil,-2.1894,-79.889,2023-11-24,27.85,34.08,24.14,63.81,0.65,3.96,243.1
Guayaquil,-2.1894,-79.889,2023-11-25,29.44,39.12,23.25,57.94,1.03,4.06,253.9
Guayaquil,-2.1894,-79.889,2023-11-26,28.77,37.0,23.45,60.26,0.48,4.17,249.8
Guayaquil,-2.1894,-79.889,2023-11-27,29.14,37.71,24.19,58.93,0.06,5.01,245.7
Guayaquil,-2.1894,-79.889,2023-11-28,28.83,37.11,23.81,57.62,0.0,5.6,241.3
Guayaquil,-2.1894,-79.889,2023-11-29,29.19,38.42,23.64,57.2,0.17,4.66,260.7
Guayaquil,-2.1894,-79.889,2023-11-30,29.2,38.91,23.11,58.62,0.09,4.37,253.8
Guayaquil,-2.1894,-79.889,2023-12-01,28.99,37.72,24.15,59.34,0.0,5.03,248.7
Guayaquil,-2.1894,-79.889,2023-12-02,28.98,37.65,23.76,58.36,0.0,5.23,244.2
Guayaquil,-2.1894,-79.889,2023-12-03,29.58,39.28,23.38,56.85,0.05,4.3,265.4
Guayaquil,-2.1894,-79.889,2023-12-04,29.62,38.81,23.52,56.87,0.08,4.53,264.2
Guayaquil,-2.1894,-79.889,2023-12-05,28.01,35.23,23.67,61.94,2.93,5.09,245.8
Guayaquil,-2.1894,-79.889,2023-12-06,28.63,36.93,23.46,63.39,11.18,4.5,254.1
Guayaquil,-2.1894,-79.889,2023-12-07,27.3,34.42,23.06,71.47,9.75,3.87,266.8
Guayaquil,-2.1894,-79.889,2023-12-08,28.96,37.6,23.31,66.2,0.03,3.96,259.0
Guayaquil,-2.1894,-79.889,2023-12-09,28.75,36.6,23.66,64.94,0.0,4.67,254.8
Guayaquil,-2.1894,-79.889,2023-12-10,29.01,37.06,23.96,64.86,1.61,4.36,257.8
Guayaquil,-2.1894,-79.889,2023-12-11,29.2,38.03,23.44,65.41,2.35,3.76,261.5
Guayaquil,-2.1894,-79.889,2023-12-12,29.29,37.71,23.78,65.21,0.59,4.37,255.6
Guayaquil,-2.1894,-79.889,2023-12-13,29.29,37.49,23.73,62.77,0.16,4.79,242.7
Guayaquil,-2.1894,-79.889,2023-12-14,28.98,37.05,23.77,62.17,0.49,4.97,244.4
Guayaquil,-2.1894,-79.889,2023-12-15,28.69,36.69,23.63,63.52,2.97,4.76,246.7
Guayaquil,-2.1894,-79.889,2023-12-16,27.42,33.12,23.49,68.94,1.22,3.8,239.1
Guayaquil,-2.1894,-79.889,2023-12-17,29.09,37.59,23.61,65.5,1.35,3.46,270.1
Guayaquil,-2.1894,-79.889,2023-12-18,29.25,36.66,24.02,64.2,0.95,3.34,271.8
Guayaquil,-2.1894,-79.889,2023-12-19,28.13,34.01,24.13,67.65,0.39,3.45,242.0
Guayaquil,-2.1894,-79.889,2023-12-20,29.8,38.29,24.05,60.92,0.13,3.46,251.1
